order_id,user_id,product_id,Category,order_date,quantity,Isvalid,Signup_date,Days_since_signup,User_segment,Cohort,months_since_signup,cohort_month,activity_month,price,day_of_week,hour_of_day,order_month,total_orders,first_order,last_order,active_days,avg_gap,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,cohort_index
O004038,U04119,P0044,gadgets,31-12-2024,1,Valid,12-12-2024,19,NEW,Dec-24,0,2024-12,2024-12,438.05,1,0,2024-12,1,31-12-2024,31-12-2024,0,,0,1,438.05,3,1,3,313,Recent but Low Value,0
O002196,U02809,P0044,gadgets,13-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,438.05,4,0,2023-01,1,13-01-2023,13-01-2023,0,,718,1,438.05,1,1,3,113,High Spender,
O010673,U00329,P0044,gadgets,15-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,438.05,0,0,2023-05,1,15-05-2023,15-05-2023,0,,596,1,438.05,1,1,3,113,High Spender,
O004659,U03526,P0044,gadgets,22-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,438.05,6,0,2024-09,1,22-09-2024,22-09-2024,0,,100,1,438.05,3,1,3,313,Recent but Low Value,
O011376,U02352,P0045,gadgets,10-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,9,4,0,2024-05,2,05-03-2024,10-05-2024,66,66,235,2,438.87,3,1,3,313,Recent but Low Value,
O002801,U01677,P0045,gadgets,15-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,9,3,0,2023-06,1,15-06-2023,15-06-2023,0,,565,1,9,1,1,1,111,Inactive,
O001183,U01152,P0045,gadgets,09-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,9,5,0,2024-03,2,11-08-2023,09-03-2024,211,211,297,2,59.59,2,1,1,211,Other,
O009654,U03617,P0045,gadgets,28-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,9,2,0,2024-02,1,28-02-2024,28-02-2024,0,,307,1,9,2,1,1,211,Other,
O007512,U00640,P0045,Unknown,09-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,9,1,0,2024-04,1,09-04-2024,09-04-2024,0,,266,1,9,2,1,1,211,Other,
O002067,U01983,P0045,Unknown,22-06-2023,1,Invalid,29-08-2023,Invalid,Invalid,Aug-23,#NUM!,2023-08,2023-06,9,3,0,2023-06,1,22-06-2023,22-06-2023,0,,558,1,9,1,1,1,111,Inactive,0
O007068,U03222,P0045,Unknown,29-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,9,2,0,2024-05,1,29-05-2024,29-05-2024,0,,216,1,9,3,1,1,311,Recent but Low Value,
O003449,U04686,P0045,Unknown,10-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,9,3,0,2024-10,1,10-10-2024,10-10-2024,0,,82,1,9,3,1,1,311,Recent but Low Value,
O007692,U02742,P0045,Unknown,08-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,9,5,0,2023-07,1,08-07-2023,08-07-2023,0,,542,1,9,1,1,1,111,Inactive,
O007212,U01392,P0045,Unknown,13-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,9,0,0,2024-05,2,13-05-2024,31-08-2024,110,110,122,2,60.91,3,1,1,311,Recent but Low Value,
O011827,U03553,P0045,Unknown,01-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,9,6,0,2023-01,2,01-01-2023,08-08-2023,219,219,511,2,380.39,1,1,3,113,High Spender,
O000143,U00299,P0045,Unknown,18-10-2024,1,Valid,18-01-2024,274,DORMANT,Jan-24,9,2024-01,2024-10,9,4,0,2024-10,1,18-10-2024,18-10-2024,0,,74,1,9,3,1,1,311,Recent but Low Value,9
O001896,U05061,P0045,Unknown,25-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,9,5,0,2023-03,1,25-03-2023,25-03-2023,0,,647,1,9,1,1,1,111,Inactive,
O007788,U03310,P0045,Unknown,05-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,9,2,0,2023-04,1,05-04-2023,05-04-2023,0,,636,1,9,1,1,1,111,Inactive,
O008819,U00413,P0045,Unknown,06-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,9,0,0,2023-03,1,06-03-2023,06-03-2023,0,,666,1,9,1,1,1,111,Inactive,
O007395,U03721,P0046,Unknown,20-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,11.91,1,0,2024-02,1,20-02-2024,20-02-2024,0,,315,1,11.91,2,1,1,211,Other,
O002374,U02704,P0046,Apparel,11-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,11.91,1,0,2023-07,1,11-07-2023,11-07-2023,0,,539,1,11.91,1,1,1,111,Inactive,
O003662,U04533,P0046,Apparel,21-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,11.91,2,0,2023-06,1,21-06-2023,21-06-2023,0,,559,1,11.91,1,1,1,111,Inactive,
O011630,U03090,P0046,Apparel,09-12-2023,1,Valid,07-09-2023,153,DORMANT,Jul-23,5,2023-09,2023-12,11.91,5,0,2023-12,1,09-12-2023,09-12-2023,0,,388,1,11.91,2,1,1,211,Other,3
O008270,U00544,P0046,Apparel,02-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,11.91,3,0,2023-02,1,02-02-2023,02-02-2023,0,,698,1,11.91,1,1,1,111,Inactive,
O007884,U00389,P0046,Apparel,28-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,11.91,2,0,2023-06,1,28-06-2023,28-06-2023,0,,552,1,11.91,1,1,1,111,Inactive,
O001435,U03921,P0046,Apparel,13-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,11.91,4,0,2023-01,1,13-01-2023,13-01-2023,0,,718,1,11.91,1,1,1,111,Inactive,
O000701,U03449,P0046,Apparel,21-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,11.91,5,0,2024-12,1,21-12-2024,21-12-2024,0,,10,1,11.91,3,1,1,311,Recent but Low Value,
O007350,U01460,P0046,Apparel,22-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,11.91,2,0,2024-05,1,22-05-2024,22-05-2024,0,,223,1,11.91,3,1,1,311,Recent but Low Value,
O007333,U01599,P0046,Apparel,19-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,11.91,4,0,2024-01,1,19-01-2024,19-01-2024,0,,347,1,11.91,2,1,1,211,Other,
O006474,U04856,P0046,Apparel,03-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,11.91,4,0,2024-05,1,03-05-2024,03-05-2024,0,,242,1,11.91,2,1,1,211,Other,
O006365,U01813,P0046,Apparel,05-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,11.91,1,0,2023-12,1,05-12-2023,05-12-2023,0,,392,1,11.91,2,1,1,211,Other,
O008543,U02864,P0046,Apparel,09-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,11.91,6,0,2023-04,1,09-04-2023,09-04-2023,0,,632,1,11.91,1,1,1,111,Inactive,
O001943,U03887,P0047,Apparel,26-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,164.5,1,0,2023-09,1,26-09-2023,26-09-2023,0,,462,1,164.5,2,1,2,212,Other,
O003656,U03007,P0047,Apparel,07-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,164.5,5,0,2023-01,1,07-01-2023,07-01-2023,0,,724,1,164.5,1,1,2,112,Other,
O006352,U00554,P0047,Apparel,20-07-2023,1,Valid,15-05-2023,66,ACTIVE,May-23,2,2023-05,2023-07,164.5,3,0,2023-07,1,20-07-2023,20-07-2023,0,,530,1,164.5,1,1,2,112,Other,2
O006957,U02089,P0047,Apparel,14-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,164.5,5,0,2023-01,1,14-01-2023,14-01-2023,0,,717,1,164.5,1,1,2,112,Other,
O007037,U01389,P0047,Books,15-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,164.5,3,0,2024-08,1,15-08-2024,15-08-2024,0,,138,1,164.5,3,1,2,312,Recent but Low Value,
O003899,U05448,P0047,Books,07-10-2024,1,Valid,12-09-2023,303,DORMANT,Dec-23,9,2023-09,2024-10,164.5,0,0,2024-10,2,05-07-2023,07-10-2024,460,460,85,2,620.25,3,1,3,313,Recent but Low Value,13
O009709,U04046,P0047,Books,22-12-2023,1,Valid,20-04-2023,246,DORMANT,Apr-23,8,2023-04,2023-12,164.5,4,0,2023-12,1,22-12-2023,22-12-2023,0,,375,1,164.5,2,1,2,212,Other,8
O003350,U02918,P0047,Books,27-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,164.5,5,0,2024-07,1,27-07-2024,27-07-2024,0,,157,1,164.5,3,1,2,312,Recent but Low Value,
O010910,U00570,P0047,Books,11-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,164.5,0,0,2023-12,1,11-12-2023,11-12-2023,0,,386,1,164.5,2,1,2,212,Other,
O005514,U00491,P0047,Books,10-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,164.5,3,0,2023-08,2,10-08-2023,29-07-2024,354,354,155,2,285.05,3,1,2,312,Recent but Low Value,
O010164,U02358,P0047,Books,18-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,164.5,2,0,2024-12,1,18-12-2024,18-12-2024,0,,13,1,164.5,3,1,2,312,Recent but Low Value,
O005801,U04410,P0047,Books,04-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,164.5,0,0,2023-09,1,04-09-2023,04-09-2023,0,,484,1,164.5,1,1,2,112,Other,
O008795,U00642,P0048,Books,21-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,125.71,6,0,2023-05,2,21-05-2023,14-01-2024,238,238,352,2,362.78,2,1,3,213,High Spender,
O009956,U02012,P0048,Books,30-07-2024,1,Valid,27-01-2024,185,DORMANT,Jan-24,6,2024-01,2024-07,125.71,1,0,2024-07,2,21-03-2023,30-07-2024,497,497,154,2,220.09,3,1,2,312,Recent but Low Value,6
O008996,U01268,P0048,Books,17-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,125.71,5,0,2023-06,2,17-06-2023,28-08-2023,72,72,491,2,612.25,1,1,3,113,High Spender,
O005232,U02225,P0048,Books,26-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,125.71,3,0,2024-12,1,26-12-2024,26-12-2024,0,,5,1,125.71,3,1,1,311,Recent but Low Value,
O005840,U04145,P0048,Books,30-06-2023,1,Invalid,04-07-2024,Invalid,Invalid,Apr-24,#NUM!,2024-07,2023-06,125.71,4,0,2023-06,1,30-06-2023,30-06-2023,0,,550,1,125.71,1,1,1,111,Inactive,0
O007243,U02519,P0048,Books,16-10-2023,1,Invalid,04-06-2024,Invalid,Invalid,Apr-24,#NUM!,2024-06,2023-10,125.71,0,0,2023-10,1,16-10-2023,16-10-2023,0,,442,1,125.71,2,1,1,211,Other,0
O009133,U02505,P0048,Books,07-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,125.71,5,0,2023-01,1,07-01-2023,07-01-2023,0,,724,1,125.71,1,1,1,111,Inactive,
O002783,U03565,P0048,Books,10-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,125.71,6,0,2024-03,2,10-03-2024,20-03-2024,10,10,286,2,233.81,2,1,2,212,Other,
O011047,U03264,P0048,Books,16-08-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-08,125.71,2,0,2023-08,1,16-08-2023,16-08-2023,0,,503,1,125.71,1,1,1,111,Inactive,
O002806,U00349,P0048,Books,12-11-2024,1,Valid,14-09-2024,59,ACTIVE,Sep-24,1,2024-09,2024-11,125.71,1,0,2024-11,2,15-04-2024,12-11-2024,211,211,49,2,533.81,3,1,3,313,Recent but Low Value,2
O010645,U05097,P0048,Books,22-04-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-04,125.71,5,0,2023-04,1,22-04-2023,22-04-2023,0,,619,1,125.71,1,1,1,111,Inactive,
O004939,U02678,P0048,Books,21-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,125.71,3,0,2024-03,1,21-03-2024,21-03-2024,0,,285,1,125.71,2,1,1,211,Other,
O005436,U01833,P0048,Books,15-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,125.71,0,0,2024-01,1,15-01-2024,15-01-2024,0,,351,1,125.71,2,1,1,211,Other,
O008228,U04258,P0048,Books,13-01-2023,1,Invalid,23-02-2023,Invalid,Invalid,Feb-23,#NUM!,2023-02,2023-01,125.71,4,0,2023-01,1,13-01-2023,13-01-2023,0,,718,1,125.71,1,1,1,111,Inactive,0
O009618,U02717,P0048,Beauty,15-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,125.71,2,0,2023-11,1,15-11-2023,15-11-2023,0,,412,1,125.71,2,1,1,211,Other,
O011267,U01426,P0048,Beauty,14-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,125.71,4,0,2024-06,1,14-06-2024,14-06-2024,0,,200,1,125.71,3,1,1,311,Recent but Low Value,
O003915,U02044,P0049,Beauty,30-07-2023,1,Invalid,08-05-2024,Invalid,Invalid,Aug-24,#NUM!,2024-05,2023-07,250.3,6,0,2023-07,1,30-07-2023,30-07-2023,0,,520,1,250.3,1,1,2,112,Other,0
O004945,U01280,P0049,Beauty,08-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,250.3,6,0,2023-01,1,08-01-2023,08-01-2023,0,,723,1,250.3,1,1,2,112,Other,
O005427,U00931,P0049,Beauty,03-12-2024,1,Valid,22-08-2024,103,DORMANT,Aug-24,3,2024-08,2024-12,250.3,1,0,2024-12,1,03-12-2024,03-12-2024,0,,28,1,250.3,3,1,2,312,Recent but Low Value,4
O006946,U02886,P0049,Beauty,29-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,250.3,5,0,2024-06,1,29-06-2024,29-06-2024,0,,185,1,250.3,3,1,2,312,Recent but Low Value,
O003075,U04761,P0049,Beauty,19-10-2023,1,Valid,28-04-2023,174,DORMANT,Apr-23,5,2023-04,2023-10,250.3,3,0,2023-10,1,19-10-2023,19-10-2023,0,,439,1,250.3,2,1,2,212,Other,6
O008979,U05451,P0049,Beauty,28-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,250.3,6,0,2024-04,1,28-04-2024,28-04-2024,0,,247,1,250.3,2,1,2,212,Other,
O002704,U00082,P0049,Beauty,07-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,250.3,6,0,2024-04,1,07-04-2024,07-04-2024,0,,268,1,250.3,2,1,2,212,Other,
O000352,U03827,P0049,Beauty,02-07-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-07,250.3,1,0,2024-07,1,02-07-2024,02-07-2024,0,,182,1,250.3,3,1,2,312,Recent but Low Value,
O008427,U03715,P0049,Beauty,04-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,250.3,2,0,2024-12,2,27-12-2023,04-12-2024,343,343,27,2,368.5,3,1,3,313,Recent but Low Value,
O006731,U03975,P0049,Beauty,09-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,250.3,5,0,2023-12,1,09-12-2023,09-12-2023,0,,388,1,250.3,2,1,2,212,Other,
O011511,U02282,P0049,Beauty,12-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,250.3,4,0,2024-04,1,12-04-2024,12-04-2024,0,,263,1,250.3,2,1,2,212,Other,
O005180,U03173,P0049,Beauty,02-10-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-10,250.3,2,0,2024-10,1,02-10-2024,02-10-2024,0,,90,1,250.3,3,1,2,312,Recent but Low Value,
O004866,U00261,P0049,Beauty,11-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,250.3,6,0,2024-02,1,11-02-2024,11-02-2024,0,,324,1,250.3,2,1,2,212,Other,
O001874,U04291,P0049,Home,28-06-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-06,250.3,2,0,2023-06,1,28-06-2023,28-06-2023,0,,552,1,250.3,1,1,2,112,Other,
O005861,U05333,P0049,Home,04-01-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-01,250.3,3,0,2024-01,1,04-01-2024,04-01-2024,0,,362,1,250.3,2,1,2,212,Other,
O009303,U01044,P0049,Home,21-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,250.3,3,0,2023-12,1,21-12-2023,21-12-2023,0,,376,1,250.3,2,1,2,212,Other,
O000082,U03512,P0049,Home,02-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,250.3,5,0,2023-09,1,02-09-2023,02-09-2023,0,,486,1,250.3,1,1,2,112,Other,
O004736,U00673,P0049,Home,23-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,250.3,4,0,2024-02,1,23-02-2024,23-02-2024,0,,312,1,250.3,2,1,2,212,Other,
O005317,U04647,P0049,Home,06-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,250.3,5,0,2024-04,1,06-04-2024,06-04-2024,0,,269,1,250.3,2,1,2,212,Other,
O011873,U01880,P0049,Home,12-10-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-10,250.3,3,0,2023-10,1,12-10-2023,12-10-2023,0,,446,1,250.3,2,1,2,212,Other,
O006792,U02184,P0049,Home,14-02-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-02,250.3,1,0,2023-02,1,14-02-2023,14-02-2023,0,,686,1,250.3,1,1,2,112,Other,
O008031,U00481,P0049,Home,29-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,250.3,6,0,2023-01,1,29-01-2023,29-01-2023,0,,702,1,250.3,1,1,2,112,Other,
O005688,U04937,P0050,Home,14-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,220.55,1,0,2023-11,2,14-11-2023,29-03-2024,136,136,277,2,683.6,2,1,3,213,High Spender,
O004904,U00147,P0050,Home,09-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,220.55,0,0,2024-09,1,09-09-2024,09-09-2024,0,,113,1,220.55,3,1,2,312,Recent but Low Value,
O006057,U04496,P0050,Home,08-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,220.55,0,0,2023-05,3,08-05-2023,02-12-2024,574,287,29,3,861.14,3,1,3,313,Recent but Low Value,
O001014,U03245,P0050,Home,29-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,220.55,2,0,2023-03,1,29-03-2023,29-03-2023,0,,643,1,220.55,1,1,2,112,Other,
O001202,U00220,P0050,gadgets,20-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,220.55,2,0,2023-12,1,20-12-2023,20-12-2023,0,,377,1,220.55,2,1,2,212,Other,
O002878,U04128,P0050,gadgets,16-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,220.55,3,0,2023-11,1,16-11-2023,16-11-2023,0,,411,1,220.55,2,1,2,212,Other,
O009155,U03991,P0050,gadgets,06-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,220.55,1,0,2024-02,1,06-02-2024,06-02-2024,0,,329,1,220.55,2,1,2,212,Other,
O010766,U03145,P0050,gadgets,15-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,220.55,4,0,2024-11,1,15-11-2024,15-11-2024,0,,46,1,220.55,3,1,2,312,Recent but Low Value,
O011418,U05254,P0050,gadgets,10-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,220.55,4,0,2023-03,1,10-03-2023,10-03-2023,0,,662,1,220.55,1,1,2,112,Other,
O006069,U04621,P0050,gadgets,12-06-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-06,220.55,2,0,2024-06,1,12-06-2024,12-06-2024,0,,202,1,220.55,3,1,2,312,Recent but Low Value,
O001818,U03359,P0050,gadgets,27-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,220.55,2,0,2023-09,1,27-09-2023,27-09-2023,0,,461,1,220.55,2,1,2,212,Other,
O003997,U01424,P0050,gadgets,28-02-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-02,220.55,2,0,2024-02,1,28-02-2024,28-02-2024,0,,307,1,220.55,2,1,2,212,Other,
O010811,U04086,P0050,gadgets,29-06-2024,1,Valid,17-05-2024,43,ACTIVE,May-24,1,2024-05,2024-06,220.55,5,0,2024-06,1,29-06-2024,29-06-2024,0,,185,1,220.55,3,1,2,312,Recent but Low Value,1
O011681,U00122,P0050,gadgets,26-10-2024,1,Invalid,11-01-2024,Invalid,Invalid,Nov-24,#NUM!,2024-01,2024-10,220.55,5,0,2024-10,1,26-10-2024,26-10-2024,0,,66,1,220.55,3,1,2,312,Recent but Low Value,9
O007456,U01271,P0050,gadgets,19-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,220.55,0,0,2024-08,2,16-12-2023,19-08-2024,247,247,134,2,707.09,3,1,3,313,Recent but Low Value,
O000467,U04831,P0051,gadgets,07-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,51.91,6,0,2023-05,1,07-05-2023,07-05-2023,0,,604,1,51.91,1,1,1,111,Inactive,
O011696,U01449,P0051,gadgets,01-12-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-12,51.91,6,0,2024-12,1,01-12-2024,01-12-2024,0,,30,1,51.91,3,1,1,311,Recent but Low Value,
O002777,U02953,P0051,gadgets,17-10-2023,1,Valid,03-12-2023,219,DORMANT,Mar-23,7,2023-12,2023-10,51.91,1,0,2023-10,3,12-07-2023,08-05-2024,301,150.5,237,3,456.88,2,1,3,213,High Spender,0
O000477,U05235,P0051,gadgets,20-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,51.91,5,0,2023-05,1,20-05-2023,20-05-2023,0,,591,1,51.91,1,1,1,111,Inactive,
O007310,U03973,P0051,gadgets,26-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,51.91,1,0,2023-09,1,26-09-2023,26-09-2023,0,,462,1,51.91,2,1,1,211,Other,
O000917,U02970,P0051,gadgets,06-03-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-03,51.91,0,0,2023-03,1,06-03-2023,06-03-2023,0,,666,1,51.91,1,1,1,111,Inactive,
O009223,U03092,P0051,gadgets,26-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,51.91,1,0,2023-09,1,26-09-2023,26-09-2023,0,,462,1,51.91,2,1,1,211,Other,
O009159,U03809,P0051,gadgets,10-03-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-03,51.91,6,0,2024-03,1,10-03-2024,10-03-2024,0,,296,1,51.91,2,1,1,211,Other,
O002487,U02708,P0051,gadgets,12-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,51.91,2,0,2023-07,1,12-07-2023,12-07-2023,0,,538,1,51.91,1,1,1,111,Inactive,
O008563,U01392,P0051,gadgets,31-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,51.91,5,0,2024-08,2,13-05-2024,31-08-2024,110,110,122,2,60.91,3,1,1,311,Recent but Low Value,
O004243,U05383,P0051,gadgets,26-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,51.91,6,0,2024-05,1,26-05-2024,26-05-2024,0,,219,1,51.91,3,1,1,311,Recent but Low Value,
O003900,U04956,P0051,gadgets,16-08-2023,1,Invalid,28-12-2023,Invalid,Invalid,Dec-23,#NUM!,2023-12,2023-08,51.91,2,0,2023-08,1,16-08-2023,16-08-2023,0,,503,1,51.91,1,1,1,111,Inactive,0
O007500,U04957,P0051,gadgets,06-11-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-11,51.91,0,0,2023-11,2,06-11-2023,11-07-2024,248,248,173,2,402.6,3,1,3,313,Recent but Low Value,
O009810,U02569,P0052,gadgets,16-09-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-09,101.19,0,0,2024-09,1,16-09-2024,16-09-2024,0,,106,1,101.19,3,1,1,311,Recent but Low Value,
O006688,U01709,P0052,gadgets,16-04-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-04,101.19,1,0,2024-04,1,16-04-2024,16-04-2024,0,,259,1,101.19,2,1,1,211,Other,
O003535,U02477,P0052,gadgets,25-01-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-01,101.19,2,0,2023-01,1,25-01-2023,25-01-2023,0,,706,1,101.19,1,1,1,111,Inactive,
O009990,U03336,P0052,gadgets,15-02-2024,1,Invalid,05-11-2024,Invalid,Invalid,May-24,#NUM!,2024-11,2024-02,101.19,3,0,2024-02,1,15-02-2024,15-02-2024,0,,320,1,101.19,2,1,1,211,Other,0
O008651,U01442,P0052,gadgets,29-12-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-12,101.19,4,0,2023-12,1,29-12-2023,29-12-2023,0,,368,1,101.19,2,1,1,211,Other,
O005725,U04742,P0052,gadgets,12-08-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-08,101.19,0,0,2024-08,3,17-02-2024,05-10-2024,231,115.5,87,3,450.37,3,1,3,313,Recent but Low Value,
O000998,U05212,P0052,Apparel,04-05-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-05,101.19,5,0,2024-05,1,04-05-2024,04-05-2024,0,,241,1,101.19,2,1,1,211,Other,
O001560,U01617,P0052,Apparel,30-03-2024,1,Valid,09-09-2023,203,DORMANT,Sep-23,6,2023-09,2024-03,101.19,5,0,2024-03,1,30-03-2024,30-03-2024,0,,276,1,101.19,2,1,1,211,Other,6
O006068,U03555,P0052,Apparel,26-09-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-09,101.19,1,0,2023-09,1,26-09-2023,26-09-2023,0,,462,1,101.19,2,1,1,211,Other,
O008185,U04008,P0052,Apparel,31-07-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-07,101.19,0,0,2023-07,1,31-07-2023,31-07-2023,0,,519,1,101.19,1,1,1,111,Inactive,
O008513,U05161,P0052,Apparel,24-11-2024,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2024-11,101.19,6,0,2024-11,1,24-11-2024,24-11-2024,0,,37,1,101.19,3,1,1,311,Recent but Low Value,
O005049,U04115,P0052,Apparel,06-05-2023,1,Invalid,,Invalid,Invalid,Null,#VALUE!,,2023-05,101.19,5,0,2023-05,1,06-05-2023,06-05-2023,0,,605,1,101.19,1,1,1,111,Inactive,
